Result_num	GO_Category	GO_ID	GO_Term	Annotated	Significant	Expected	weight01Fisher	Tissue	Comparison	Expression
19	BP	GO:0032729	positive regulation of interferon-gamma ...	38	5	0.33	9.00E-05	skin	inf_ctl	up
20	BP	GO:1900015	regulation of cytokine production involv...	21	5	0.18	9.40E-05	skin	inf_ctl	up
21	BP	GO:0002922	positive regulation of humoral immune re...	11	3	0.1	9.90E-05	skin	inf_ctl	up
22	BP	GO:0019731	antibacterial humoral response	11	3	0.1	9.90E-05	skin	inf_ctl	up
23	BP	GO:0007263	nitric oxide mediated signal transductio...	11	3	0.1	9.90E-05	skin	inf_ctl	up
24	BP	GO:0019835	cytolysis	13	3	0.11	0.00017	skin	inf_ctl	up
25	BP	GO:0042102	positive regulation of T cell proliferat...	40	5	0.35	0.00017	skin	inf_ctl	up
26	BP	GO:0016064	immunoglobulin mediated immune response	73	3	0.63	0.00022	skin	inf_ctl	up
27	BP	GO:0006954	inflammatory response	409	19	3.53	0.00028	skin	inf_ctl	up
28	BP	GO:0051349	positive regulation of lyase activity	17	3	0.15	0.00039	skin	inf_ctl	up
29	BP	GO:0031281	positive regulation of cyclase activity	18	3	0.16	0.00047	skin	inf_ctl	up
30	BP	GO:0050776	regulation of immune response	535	18	4.62	0.00065	skin	inf_ctl	up
31	BP	GO:0006809	nitric oxide biosynthetic process	47	4	0.41	0.00071	skin	inf_ctl	up
32	BP	GO:1900245	positive regulation of MDA-5 signaling p...	5	2	0.04	0.00073	skin	inf_ctl	up
33	BP	GO:0016998	cell wall macromolecule catabolic proces...	5	2	0.04	0.00073	skin	inf_ctl	up
34	BP	GO:0039534	negative regulation of MDA-5 signaling p...	5	2	0.04	0.00073	skin	inf_ctl	up
35	BP	GO:0035279	mRNA cleavage involved in gene silencing...	5	2	0.04	0.00073	skin	inf_ctl	up
36	BP	GO:1900373	positive regulation of purine nucleotide...	23	3	0.2	0.00098	skin	inf_ctl	up
37	BP	GO:1900246	positive regulation of RIG-I signaling p...	6	2	0.05	0.00109	skin	inf_ctl	up
38	BP	GO:0002281	macrophage activation involved in immune...	6	2	0.05	0.00109	skin	inf_ctl	up
39	BP	GO:0045060	negative thymic T cell selection	6	2	0.05	0.00109	skin	inf_ctl	up
40	BP	GO:0002551	mast cell chemotaxis	6	2	0.05	0.00109	skin	inf_ctl	up
41	BP	GO:0090023	positive regulation of neutrophil chemot...	24	3	0.21	0.00112	skin	inf_ctl	up
42	BP	GO:0006525	arginine metabolic process	13	5	0.11	0.00144	skin	inf_ctl	up
43	BP	GO:0045824	negative regulation of innate immune res...	29	3	0.25	0.00195	skin	inf_ctl	up
44	BP	GO:0010526	"negative regulation of transposition, RN..."	9	2	0.08	0.00256	skin	inf_ctl	up
45	BP	GO:0000050	urea cycle	9	2	0.08	0.00256	skin	inf_ctl	up
46	BP	GO:0003016	respiratory system process	9	2	0.08	0.00256	skin	inf_ctl	up
47	BP	GO:0050728	negative regulation of inflammatory resp...	81	6	0.7	0.00312	skin	inf_ctl	up
48	BP	GO:1900016	negative regulation of cytokine producti...	10	2	0.09	0.00319	skin	inf_ctl	up
49	BP	GO:0001916	positive regulation of T cell mediated c...	10	2	0.09	0.00319	skin	inf_ctl	up
50	BP	GO:0050832	defense response to fungus	10	2	0.09	0.00319	skin	inf_ctl	up
51	BP	GO:0071356	cellular response to tumor necrosis fact...	140	5	1.21	0.00379	skin	inf_ctl	up
52	BP	GO:0039536	negative regulation of RIG-I signaling p...	11	2	0.1	0.00387	skin	inf_ctl	up
53	BP	GO:0032733	positive regulation of interleukin-10 pr...	11	2	0.1	0.00387	skin	inf_ctl	up
54	BP	GO:0045086	positive regulation of interleukin-2 bio...	11	2	0.1	0.00387	skin	inf_ctl	up
55	BP	GO:0090280	positive regulation of calcium ion impor...	12	2	0.1	0.00462	skin	inf_ctl	up
56	BP	GO:0009084	glutamine family amino acid biosynthetic...	12	2	0.1	0.00462	skin	inf_ctl	up
57	BP	GO:0071360	cellular response to exogenous dsRNA	12	2	0.1	0.00462	skin	inf_ctl	up
58	BP	GO:0071222	cellular response to lipopolysaccharide	118	5	1.02	0.00519	skin	inf_ctl	up
59	BP	GO:0150011	regulation of neuron projection arboriza...	13	2	0.11	0.00543	skin	inf_ctl	up
60	BP	GO:0034612	response to tumor necrosis factor	154	7	1.33	0.00592	skin	inf_ctl	up
61	BP	GO:0031424	keratinization	39	3	0.34	0.00622	skin	inf_ctl	up
62	BP	GO:0042832	defense response to protozoan	14	2	0.12	0.0063	skin	inf_ctl	up
63	BP	GO:0060333	interferon-gamma-mediated signaling path...	31	3	0.27	0.00713	skin	inf_ctl	up
64	BP	GO:0042311	vasodilation	15	2	0.13	0.00723	skin	inf_ctl	up
65	BP	GO:2000778	positive regulation of interleukin-6 sec...	15	2	0.13	0.00723	skin	inf_ctl	up
66	BP	GO:0048518	positive regulation of biological proces...	4872	55	42.1	0.00735	skin	inf_ctl	up
67	BP	GO:0002360	T cell lineage commitment	16	2	0.14	0.00858	skin	inf_ctl	up
68	BP	GO:2000406	positive regulation of T cell migration	25	3	0.22	0.00912	skin	inf_ctl	up
69	BP	GO:0002230	positive regulation of defense response ...	19	2	0.16	0.01151	skin	inf_ctl	up
70	BP	GO:0007565	female pregnancy	91	4	0.79	0.01232	skin	inf_ctl	up
71	BP	GO:0061158	3'-UTR-mediated mRNA destabilization	20	2	0.17	0.01271	skin	inf_ctl	up
72	BP	GO:0030041	actin filament polymerization	184	4	1.59	0.01514	skin	inf_ctl	up
73	BP	GO:0043029	T cell homeostasis	22	2	0.19	0.01528	skin	inf_ctl	up
74	BP	GO:0050829	defense response to Gram-negative bacter...	22	2	0.19	0.01528	skin	inf_ctl	up
75	BP	GO:0032481	positive regulation of type I interferon...	57	3	0.49	0.01646	skin	inf_ctl	up
76	BP	GO:0051085	chaperone cofactor-dependent protein ref...	23	2	0.2	0.01665	skin	inf_ctl	up
77	BP	GO:0002504	antigen processing and presentation of p...	32	4	0.28	0.01682	skin	inf_ctl	up
78	BP	GO:0002577	regulation of antigen processing and pre...	10	3	0.09	0.01694	skin	inf_ctl	up
79	BP	GO:0002495	antigen processing and presentation of p...	30	3	0.26	0.01696	skin	inf_ctl	up
80	BP	GO:0002579	positive regulation of antigen processin...	8	2	0.07	0.01708	skin	inf_ctl	up
81	BP	GO:0140112	extracellular vesicle biogenesis	18	2	0.16	0.01709	skin	inf_ctl	up
82	BP	GO:0032611	interleukin-1 beta production	41	2	0.35	0.01712	skin	inf_ctl	up
83	BP	GO:0051607	defense response to virus	173	9	1.5	0.01738	skin	inf_ctl	up
84	BP	GO:0045582	positive regulation of T cell differenti...	64	3	0.55	0.0179	skin	inf_ctl	up
85	BP	GO:0071354	cellular response to interleukin-6	25	2	0.22	0.01952	skin	inf_ctl	up
86	BP	GO:0070374	positive regulation of ERK1 and ERK2 cas...	122	4	1.05	0.02136	skin	inf_ctl	up
87	BP	GO:0001961	positive regulation of cytokine-mediated...	27	2	0.23	0.02258	skin	inf_ctl	up
88	BP	GO:0045746	negative regulation of Notch signaling p...	27	2	0.23	0.02258	skin	inf_ctl	up
89	BP	GO:0019886	antigen processing and presentation of e...	28	2	0.24	0.02418	skin	inf_ctl	up
90	BP	GO:0045087	innate immune response	461	19	3.98	0.02512	skin	inf_ctl	up
91	BP	GO:0039530	MDA-5 signaling pathway	11	3	0.1	0.0253	skin	inf_ctl	up
92	BP	GO:0002478	antigen processing and presentation of e...	31	3	0.27	0.02534	skin	inf_ctl	up
93	BP	GO:0002367	cytokine production involved in immune r...	56	3	0.48	0.02538	skin	inf_ctl	up
94	BP	GO:0035710	"CD4-positive, alpha-beta T cell activati..."	65	3	0.56	0.0254	skin	inf_ctl	up
95	BP	GO:0048864	stem cell development	65	2	0.56	0.02561	skin	inf_ctl	up
96	BP	GO:0030890	positive regulation of B cell proliferat...	30	2	0.26	0.02752	skin	inf_ctl	up
97	BP	GO:0048662	negative regulation of smooth muscle cel...	31	2	0.27	0.02926	skin	inf_ctl	up
98	BP	GO:0030316	osteoclast differentiation	73	3	0.63	0.03253	skin	inf_ctl	up
99	BP	GO:0001913	T cell mediated cytotoxicity	15	3	0.13	0.0336	skin	inf_ctl	up
100	BP	GO:0001773	myeloid dendritic cell activation	13	2	0.11	0.03387	skin	inf_ctl	up
101	BP	GO:0030260	entry into host cell	60	2	0.52	0.03398	skin	inf_ctl	up
102	BP	GO:0060337	type I interferon signaling pathway	34	2	0.29	0.03471	skin	inf_ctl	up
103	BP	GO:0071456	cellular response to hypoxia	84	3	0.73	0.03618	skin	inf_ctl	up
104	BP	GO:0043124	negative regulation of I-kappaB kinase/N...	35	2	0.3	0.03661	skin	inf_ctl	up
105	BP	GO:0032570	response to progesterone	43	3	0.37	0.03801	skin	inf_ctl	up
106	BP	GO:0050900	leukocyte migration	221	9	1.91	0.03914	skin	inf_ctl	up
107	BP	GO:0000187	activation of MAPK activity	88	3	0.76	0.04066	skin	inf_ctl	up
108	BP	GO:0060760	positive regulation of response to cytok...	32	3	0.28	0.04187	skin	inf_ctl	up
109	BP	GO:0046654	tetrahydrofolate biosynthetic process	5	1	0.04	0.04248	skin	inf_ctl	up
110	BP	GO:0006858	extracellular transport	5	1	0.04	0.04248	skin	inf_ctl	up
111	BP	GO:0044130	negative regulation of growth of symbion...	5	1	0.04	0.04248	skin	inf_ctl	up
112	BP	GO:0051798	positive regulation of hair follicle dev...	5	1	0.04	0.04248	skin	inf_ctl	up
113	BP	GO:0002634	regulation of germinal center formation	5	1	0.04	0.04248	skin	inf_ctl	up
114	BP	GO:0042167	heme catabolic process	5	1	0.04	0.04248	skin	inf_ctl	up
115	BP	GO:0006556	S-adenosylmethionine biosynthetic proces...	5	1	0.04	0.04248	skin	inf_ctl	up
116	BP	GO:0045329	carnitine biosynthetic process	5	1	0.04	0.04248	skin	inf_ctl	up
117	BP	GO:0097535	lymphoid lineage cell migration into thy...	5	1	0.04	0.04248	skin	inf_ctl	up
118	BP	GO:0070673	response to interleukin-18	5	1	0.04	0.04248	skin	inf_ctl	up
119	BP	GO:0051593	response to folic acid	5	1	0.04	0.04248	skin	inf_ctl	up
120	BP	GO:0036109	alpha-linolenic acid metabolic process	5	1	0.04	0.04248	skin	inf_ctl	up
121	BP	GO:0042758	long-chain fatty acid catabolic process	5	1	0.04	0.04248	skin	inf_ctl	up
122	BP	GO:0034031	ribonucleoside bisphosphate catabolic pr...	5	1	0.04	0.04248	skin	inf_ctl	up
123	BP	GO:0034034	purine nucleoside bisphosphate catabolic...	5	1	0.04	0.04248	skin	inf_ctl	up
124	BP	GO:0009597	detection of virus	5	1	0.04	0.04248	skin	inf_ctl	up
125	BP	GO:0072573	tolerance induction to lipopolysaccharid...	5	1	0.04	0.04248	skin	inf_ctl	up
126	BP	GO:0050930	induction of positive chemotaxis	5	1	0.04	0.04248	skin	inf_ctl	up
127	BP	GO:0001911	negative regulation of leukocyte mediate...	5	1	0.04	0.04248	skin	inf_ctl	up
128	BP	GO:0090026	positive regulation of monocyte chemotax...	5	1	0.04	0.04248	skin	inf_ctl	up
129	BP	GO:1903551	regulation of extracellular exosome asse...	5	1	0.04	0.04248	skin	inf_ctl	up
130	BP	GO:0002759	regulation of antimicrobial humoral resp...	5	1	0.04	0.04248	skin	inf_ctl	up
131	BP	GO:0035811	negative regulation of urine volume	5	1	0.04	0.04248	skin	inf_ctl	up
132	BP	GO:2001279	regulation of unsaturated fatty acid bio...	5	1	0.04	0.04248	skin	inf_ctl	up
133	BP	GO:0046598	positive regulation of viral entry into ...	5	1	0.04	0.04248	skin	inf_ctl	up
134	BP	GO:0035549	positive regulation of interferon-beta s...	5	1	0.04	0.04248	skin	inf_ctl	up
135	BP	GO:0032760	positive regulation of tumor necrosis fa...	51	3	0.44	0.04401	skin	inf_ctl	up
136	BP	GO:0050671	positive regulation of lymphocyte prolif...	68	7	0.59	0.04852	skin	inf_ctl	up
137	BP	GO:0097178	ruffle assembly	41	2	0.35	0.04881	skin	inf_ctl	up
138	BP	GO:0002275	myeloid cell activation involved in immu...	205	7	1.77	0.04899	skin	inf_ctl	up
139	BP	GO:0002821	positive regulation of adaptive immune r...	93	5	0.8	0.04942	skin	inf_ctl	up
140	BP	GO:0016032	viral process	437	8	3.78	0.04973	skin	inf_ctl	up
141	BP	GO:0002824	positive regulation of adaptive immune r...	87	4	0.75	0.04981	skin	inf_ctl	up
1	CC	GO:0005576	extracellular region	2151	35	17.94	2.20E-06	skin	inf_ctl	up
2	CC	GO:0042613	MHC class II protein complex	8	3	0.07	3.10E-05	skin	inf_ctl	up
3	CC	GO:0042612	MHC class I protein complex	5	2	0.04	0.00068	skin	inf_ctl	up
4	CC	GO:0043186	P granule	6	2	0.05	0.00101	skin	inf_ctl	up
5	CC	GO:0031012	extracellular matrix	442	7	3.69	0.00147	skin	inf_ctl	up
6	CC	GO:0031410	cytoplasmic vesicle	1792	19	14.94	0.00227	skin	inf_ctl	up
7	CC	GO:0012506	vesicle membrane	558	9	4.65	0.00294	skin	inf_ctl	up
8	CC	GO:0009897	external side of plasma membrane	139	5	1.16	0.00616	skin	inf_ctl	up
9	CC	GO:0005884	actin filament	96	4	0.8	0.00849	skin	inf_ctl	up
10	CC	GO:0005882	intermediate filament	64	4	0.53	0.00865	skin	inf_ctl	up
11	CC	GO:0001891	phagocytic cup	21	2	0.18	0.01306	skin	inf_ctl	up
12	CC	GO:0005771	multivesicular body	33	2	0.28	0.03078	skin	inf_ctl	up
13	CC	GO:0032587	ruffle membrane	88	3	0.73	0.03723	skin	inf_ctl	up
14	CC	GO:0097209	epidermal lamellar body	5	1	0.04	0.04101	skin	inf_ctl	up
15	CC	GO:0000932	P-body	92	3	0.77	0.04161	skin	inf_ctl	up
16	CC	GO:0005615	extracellular space	1521	18	12.68	0.04281	skin	inf_ctl	up
17	CC	GO:0072559	NLRP3 inflammasome complex	6	1	0.05	0.04901	skin	inf_ctl	up
1	MF	GO:0061783	peptidoglycan muralytic activity	8	4	0.07	3.80E-07	skin	inf_ctl	up
2	MF	GO:0003810	protein-glutamine gamma-glutamyltransfer...	16	4	0.14	9.30E-06	skin	inf_ctl	up
3	MF	GO:0042287	MHC protein binding	8	3	0.07	3.50E-05	skin	inf_ctl	up
4	MF	GO:0003958	NADPH-hemoprotein reductase activity	10	3	0.09	7.40E-05	skin	inf_ctl	up
5	MF	GO:0010181	FMN binding	14	3	0.12	0.00022	skin	inf_ctl	up
6	MF	GO:0023026	MHC class II protein complex binding	5	2	0.04	0.00074	skin	inf_ctl	up
7	MF	GO:0004222	metalloendopeptidase activity	96	5	0.84	0.00151	skin	inf_ctl	up
8	MF	GO:0008009	chemokine activity	7	2	0.06	0.00154	skin	inf_ctl	up
9	MF	GO:0009374	biotin binding	12	2	0.1	0.00471	skin	inf_ctl	up
10	MF	GO:0004602	glutathione peroxidase activity	14	2	0.12	0.00642	skin	inf_ctl	up
11	MF	GO:0016709	"oxidoreductase activity, acting on paire..."	46	3	0.4	0.00749	skin	inf_ctl	up
12	MF	GO:0005125	cytokine activity	54	5	0.47	0.00761	skin	inf_ctl	up
13	MF	GO:0050661	NADP binding	47	3	0.41	0.00795	skin	inf_ctl	up
14	MF	GO:0003727	single-stranded RNA binding	73	4	0.64	0.01086	skin	inf_ctl	up
15	MF	GO:0023023	MHC protein complex binding	7	3	0.06	0.0171	skin	inf_ctl	up
16	MF	GO:0003725	double-stranded RNA binding	71	3	0.62	0.02412	skin	inf_ctl	up
17	MF	GO:0008270	zinc ion binding	810	13	7.07	0.02433	skin	inf_ctl	up
18	MF	GO:0008201	heparin binding	129	4	1.13	0.0264	skin	inf_ctl	up
19	MF	GO:0020037	heme binding	136	4	1.19	0.03123	skin	inf_ctl	up
20	MF	GO:0016597	amino acid binding	34	2	0.3	0.03534	skin	inf_ctl	up
21	MF	GO:0004896	cytokine receptor activity	35	2	0.31	0.03728	skin	inf_ctl	up
22	MF	GO:0042803	protein homodimerization activity	689	11	6.01	0.0383	skin	inf_ctl	up
23	MF	GO:0071077	"adenosine 3',5'-bisphosphate transmembra..."	5	1	0.04	0.04289	skin	inf_ctl	up
24	MF	GO:0019238	cyclohydrolase activity	5	1	0.04	0.04289	skin	inf_ctl	up
25	MF	GO:0050660	flavin adenine dinucleotide binding	94	3	0.82	0.04905	skin	inf_ctl	up
1	BP	GO:0015074	DNA integration	101	2	0.1	0.0044	spleen	inf_ctl	down
2	BP	GO:1901723	negative regulation of cell proliferatio...	5	1	0	0.0049	spleen	inf_ctl	down
3	BP	GO:0061308	cardiac neural crest cell development in...	5	1	0	0.0049	spleen	inf_ctl	down
4	BP	GO:0060272	embryonic skeletal joint morphogenesis	5	1	0	0.0049	spleen	inf_ctl	down
5	BP	GO:0060710	chorio-allantoic fusion	6	1	0.01	0.0059	spleen	inf_ctl	down
6	BP	GO:0090192	regulation of glomerulus development	6	1	0.01	0.0059	spleen	inf_ctl	down
7	BP	GO:0070486	leukocyte aggregation	6	1	0.01	0.0059	spleen	inf_ctl	down
8	BP	GO:0060513	prostatic bud formation	6	1	0.01	0.0059	spleen	inf_ctl	down
9	BP	GO:0001555	oocyte growth	6	1	0.01	0.0059	spleen	inf_ctl	down
10	BP	GO:0051790	short-chain fatty acid biosynthetic proc...	6	1	0.01	0.0059	spleen	inf_ctl	down
11	BP	GO:0072110	glomerular mesangial cell proliferation	8	1	0.01	0.0079	spleen	inf_ctl	down
12	BP	GO:0017000	antibiotic biosynthetic process	8	1	0.01	0.0079	spleen	inf_ctl	down
13	BP	GO:0009263	deoxyribonucleotide biosynthetic process	8	1	0.01	0.0079	spleen	inf_ctl	down
14	BP	GO:1902455	negative regulation of stem cell populat...	8	1	0.01	0.0079	spleen	inf_ctl	down
15	BP	GO:0072203	cell proliferation involved in metanephr...	9	1	0.01	0.0089	spleen	inf_ctl	down
16	BP	GO:0019541	propionate metabolic process	9	1	0.01	0.0089	spleen	inf_ctl	down
17	BP	GO:1903867	extraembryonic membrane development	10	1	0.01	0.0099	spleen	inf_ctl	down
18	BP	GO:0035507	regulation of myosin-light-chain-phospha...	10	1	0.01	0.0099	spleen	inf_ctl	down
19	BP	GO:0030277	maintenance of gastrointestinal epitheli...	10	1	0.01	0.0099	spleen	inf_ctl	down
20	BP	GO:0034114	regulation of heterotypic cell-cell adhe...	11	1	0.01	0.0109	spleen	inf_ctl	down
21	BP	GO:2000738	positive regulation of stem cell differe...	11	1	0.01	0.0109	spleen	inf_ctl	down
22	BP	GO:0033189	response to vitamin A	11	1	0.01	0.0109	spleen	inf_ctl	down
23	BP	GO:0072075	metanephric mesenchyme development	11	1	0.01	0.0109	spleen	inf_ctl	down
24	BP	GO:1902337	regulation of apoptotic process involved...	11	1	0.01	0.0109	spleen	inf_ctl	down
25	BP	GO:0060973	cell migration involved in heart develop...	12	1	0.01	0.0118	spleen	inf_ctl	down
26	BP	GO:0003344	pericardium morphogenesis	13	1	0.01	0.0128	spleen	inf_ctl	down
27	BP	GO:0003272	endocardial cushion formation	13	1	0.01	0.0128	spleen	inf_ctl	down
28	BP	GO:1905331	negative regulation of morphogenesis of ...	13	1	0.01	0.0128	spleen	inf_ctl	down
29	BP	GO:0043153	entrainment of circadian clock by photop...	14	1	0.01	0.0138	spleen	inf_ctl	down
30	BP	GO:0032516	positive regulation of phosphoprotein ph...	15	1	0.01	0.0148	spleen	inf_ctl	down
31	BP	GO:1905209	positive regulation of cardiocyte differ...	15	1	0.01	0.0148	spleen	inf_ctl	down
32	BP	GO:0042572	retinol metabolic process	16	1	0.02	0.0158	spleen	inf_ctl	down
33	BP	GO:0000083	regulation of transcription involved in ...	17	1	0.02	0.0167	spleen	inf_ctl	down
34	BP	GO:0060037	pharyngeal system development	17	1	0.02	0.0167	spleen	inf_ctl	down
35	BP	GO:0048251	elastic fiber assembly	17	1	0.02	0.0167	spleen	inf_ctl	down
36	BP	GO:0045992	negative regulation of embryonic develop...	18	1	0.02	0.0177	spleen	inf_ctl	down
37	BP	GO:0006085	acetyl-CoA biosynthetic process	19	1	0.02	0.0187	spleen	inf_ctl	down
38	BP	GO:0010800	positive regulation of peptidyl-threonin...	22	1	0.02	0.0216	spleen	inf_ctl	down
39	BP	GO:0033280	response to vitamin D	22	1	0.02	0.0216	spleen	inf_ctl	down
40	BP	GO:0051290	protein heterotetramerization	24	1	0.02	0.0236	spleen	inf_ctl	down
41	BP	GO:2000242	negative regulation of reproductive proc...	24	1	0.02	0.0236	spleen	inf_ctl	down
42	BP	GO:0048596	embryonic camera-type eye morphogenesis	24	1	0.02	0.0236	spleen	inf_ctl	down
43	BP	GO:0035019	somatic stem cell population maintenance	24	1	0.02	0.0236	spleen	inf_ctl	down
44	BP	GO:0003156	regulation of animal organ formation	26	1	0.03	0.0255	spleen	inf_ctl	down
45	BP	GO:2000826	regulation of heart morphogenesis	26	1	0.03	0.0255	spleen	inf_ctl	down
46	BP	GO:0110111	negative regulation of animal organ morp...	27	1	0.03	0.0265	spleen	inf_ctl	down
47	BP	GO:0045746	negative regulation of Notch signaling p...	27	1	0.03	0.0265	spleen	inf_ctl	down
48	BP	GO:0010463	mesenchymal cell proliferation	29	1	0.03	0.0284	spleen	inf_ctl	down
49	BP	GO:0010862	positive regulation of pathway-restricte...	30	1	0.03	0.0294	spleen	inf_ctl	down
50	BP	GO:0061384	heart trabecula morphogenesis	32	1	0.03	0.0313	spleen	inf_ctl	down
51	BP	GO:0070317	negative regulation of G0 to G1 transiti...	32	1	0.03	0.0313	spleen	inf_ctl	down
52	BP	GO:0060445	branching involved in salivary gland mor...	36	1	0.04	0.0351	spleen	inf_ctl	down
53	BP	GO:0060688	regulation of morphogenesis of a branchi...	37	1	0.04	0.0361	spleen	inf_ctl	down
54	BP	GO:0043062	extracellular structure organization	347	2	0.34	0.0361	spleen	inf_ctl	down
55	BP	GO:0031648	protein destabilization	39	1	0.04	0.038	spleen	inf_ctl	down
56	BP	GO:0001654	eye development	319	2	0.32	0.0388	spleen	inf_ctl	down
57	BP	GO:0110110	positive regulation of animal organ morp...	41	1	0.04	0.0399	spleen	inf_ctl	down
58	BP	GO:0010718	positive regulation of epithelial to mes...	42	1	0.04	0.0409	spleen	inf_ctl	down
59	BP	GO:0001707	mesoderm formation	43	1	0.04	0.0418	spleen	inf_ctl	down
60	BP	GO:0030501	positive regulation of bone mineralizati...	44	1	0.04	0.0428	spleen	inf_ctl	down
61	BP	GO:0060395	SMAD protein signal transduction	47	1	0.05	0.0456	spleen	inf_ctl	down
62	BP	GO:0009880	embryonic pattern specification	48	1	0.05	0.0466	spleen	inf_ctl	down
63	BP	GO:0032024	positive regulation of insulin secretion	48	1	0.05	0.0466	spleen	inf_ctl	down
64	BP	GO:0001755	neural crest cell migration	49	1	0.05	0.0475	spleen	inf_ctl	down
65	BP	GO:0031146	SCF-dependent proteasomal ubiquitin-depe...	49	1	0.05	0.0475	spleen	inf_ctl	down
66	BP	GO:0003151	outflow tract morphogenesis	51	1	0.05	0.0494	spleen	inf_ctl	down
1	CC	GO:0072357	PTW/PP1 phosphatase complex	9	1	0.01	0.0081	spleen	inf_ctl	down
2	CC	GO:0005622	intracellular	13345	13	12.08	0.0103	spleen	inf_ctl	down
3	CC	GO:0000786	nucleosome	41	1	0.04	0.0365	spleen	inf_ctl	down
4	CC	GO:0062023	collagen-containing extracellular matrix	343	2	0.31	0.0374	spleen	inf_ctl	down
5	CC	GO:0031982	vesicle	2448	3	2.22	0.0414	spleen	inf_ctl	down
1	MF	GO:0051537	"2 iron, 2 sulfur cluster binding"	33	2	0.04	0.00058	spleen	inf_ctl	down
2	MF	GO:0004190	aspartic-type endopeptidase activity	87	2	0.09	0.00394	spleen	inf_ctl	down
3	MF	GO:0003887	DNA-directed DNA polymerase activity	91	2	0.1	0.0043	spleen	inf_ctl	down
4	MF	GO:0003987	acetate-CoA ligase activity	6	1	0.01	0.00653	spleen	inf_ctl	down
5	MF	GO:0070700	BMP receptor binding	6	1	0.01	0.00653	spleen	inf_ctl	down
6	MF	GO:0019841	retinol binding	7	1	0.01	0.00761	spleen	inf_ctl	down
7	MF	GO:0008199	ferric iron binding	7	1	0.01	0.00761	spleen	inf_ctl	down
8	MF	GO:0016918	retinal binding	7	1	0.01	0.00761	spleen	inf_ctl	down
