gene	GO_ID
comp81906	GO:0005035, GO:0005516, GO:0005886, GO:0006919, GO:0007266, GO:0007399, GO:0009986, GO:0015026, GO:0016021, GO:0030154, GO:0031625, GO:0032922, GO:0043121, GO:0048406, GO:0051402, GO:1900182, GO:1902895, GO:1903588, GO:1904646
comp81921	GO:0016021
comp819553	GO:0000118, GO:0000981, GO:0001085, GO:0003677, GO:0003682, GO:0003713, GO:0003714, GO:0005634, GO:0006338, GO:0008270, GO:0021691, GO:0021930, GO:0021942, GO:0043565, GO:0048755, GO:0048813
comp819648	GO:0001750, GO:0005813, GO:0005929, GO:0005930, GO:0007368, GO:0007507, GO:0008589, GO:0021532, GO:0030991, GO:0031076, GO:0032391, GO:0035721, GO:0035735, GO:0035845, GO:0036064, GO:0042733, GO:0048701, GO:0048705, GO:0060041, GO:0060271, GO:0061512, GO:0072001, GO:0097542, GO:1902017, GO:1905515, GO:1990403
comp82009	GO:0005789, GO:0016021, GO:0016491, GO:0048741, GO:0055074
comp820404	GO:0001702, GO:0001843, GO:0001933, GO:0003344, GO:0005041, GO:0005102, GO:0005109, GO:0005576, GO:0005783, GO:0005886, GO:0005901, GO:0006469, GO:0007204, GO:0007268, GO:0009880, GO:0009952, GO:0009986, GO:0014029, GO:0014033, GO:0016021, GO:0016055, GO:0017147, GO:0019210, GO:0019534, GO:0021587, GO:0021794, GO:0021987, GO:0030326, GO:0030901, GO:0030917, GO:0031410, GO:0031901, GO:0034185, GO:0034392, GO:0035261, GO:0042475, GO:0042802, GO:0042803, GO:0042813, GO:0043025, GO:0043434, GO:0044335, GO:0044340, GO:0045202, GO:0045787, GO:0045893, GO:0045944, GO:0046849, GO:0048596, GO:0051091, GO:0060021, GO:0060026, GO:0060059, GO:0060070, GO:0060325, GO:0060349, GO:0060444, GO:0060535, GO:0071397, GO:0071542, GO:0071901, GO:0071936, GO:0072659, GO:0090009, GO:0090090, GO:0090118, GO:0090244, GO:0090245, GO:0098609, GO:1904886, GO:1904928, GO:1904948, GO:1904953, GO:1990851, GO:1990909
comp820660	GO:0003980, GO:0005783, GO:0005788, GO:0005793, GO:0018279, GO:0032991, GO:0044322, GO:0051082, GO:0051084, GO:0070062, GO:0071712, GO:1904380
comp820662	GO:0005765, GO:0005777, GO:0007417, GO:0009791, GO:0021540, GO:0034198, GO:0042149, GO:0043473, GO:0061462, GO:0140007, GO:1901668, GO:1904262
comp8208076	GO:0002115, GO:0002250, GO:0005509, GO:0005737, GO:0032237, GO:0051928
comp82102	GO:0000398, GO:0000980, GO:0003713, GO:0003714, GO:0003723, GO:0005634, GO:0005654, GO:0006355, GO:0006915, GO:0007049, GO:0008284, GO:0030335, GO:0030374, GO:0048471
comp821062	GO:0005737, GO:0005856, GO:0016020, GO:0030036, GO:0051015
comp821153	GO:0000123, GO:0000786, GO:0000790, GO:0003007, GO:0003677, GO:0003682, GO:0003713, GO:0004402, GO:0005634, GO:0005730, GO:0005829, GO:0006334, GO:0006473, GO:0008134, GO:0008270, GO:0010485, GO:0010628, GO:0016407, GO:0016573, GO:0016605, GO:0016607, GO:0030099, GO:0035019, GO:0035162, GO:0035909, GO:0042393, GO:0043433, GO:0043966, GO:0045892, GO:0045893, GO:0045944, GO:0060325, GO:0070776, GO:0090398
comp821281	GO:0005085, GO:0005737, GO:0005829, GO:0005886, GO:0007264, GO:0010634, GO:1900026, GO:1904694, GO:1904754
comp821347	GO:0000166, GO:0000712, GO:0000724, GO:0005654, GO:0006260, GO:0016604, GO:0031422
comp821417	GO:0005096, GO:0005829, GO:0007165, GO:0051056
comp821437	GO:0001784, GO:0005070, GO:0007165, GO:0017124
comp82155	GO:0005730, GO:0016235, GO:0030496, GO:0042254
comp821680	GO:0000151, GO:0003712, GO:0003713, GO:0004402, GO:0005634, GO:0005654, GO:0006366, GO:0006367, GO:0016567, GO:0016592, GO:0019827, GO:0030518, GO:0030521, GO:0038023, GO:0045893, GO:0046966, GO:0051291, GO:0061630
comp8217998	GO:0004601, GO:0005152, GO:0005201, GO:0005576, GO:0005615, GO:0005783, GO:0006955, GO:0006979, GO:0020037, GO:0030198, GO:0042744, GO:0046872, GO:0055114, GO:0062023, GO:0070062
comp821869	GO:0005604, GO:0007155
comp82219	GO:0003989, GO:0004075, GO:0005102, GO:0005524, GO:0005623, GO:0005737, GO:0006633, GO:0006810, GO:0009374, GO:0009743, GO:0010628, GO:0032810, GO:0040029, GO:0045893, GO:0046872, GO:0046966, GO:0050692, GO:0065008, GO:0070542, GO:0097066, GO:2001295
comp822310	GO:0005096, GO:0005634, GO:0005829, GO:0006886, GO:0017137, GO:0032880, GO:0061024, GO:0090630
comp822649	GO:0000049, GO:0002098, GO:0005506, GO:0005634, GO:0005829, GO:0006974, GO:0008270, GO:0016300, GO:0016706, GO:0030488, GO:0055114
comp822873	GO:0003677, GO:0005634, GO:0046872
comp822887	GO:0002039, GO:0005739, GO:0005783, GO:0005789, GO:0016021, GO:0040010, GO:0043066, GO:0050692, GO:1902254
comp823219	GO:0000086, GO:0000242, GO:0005813, GO:0005814, GO:0005829, GO:0009617, GO:0010389, GO:0010923, GO:0019902, GO:0051298, GO:0071539, GO:0090222, GO:0090307, GO:0097711
comp823483	GO:0000118, GO:0000209, GO:0000978, GO:0003779, GO:0004407, GO:0005634, GO:0005654, GO:0005737, GO:0005771, GO:0005829, GO:0005874, GO:0005875, GO:0005881, GO:0005901, GO:0006476, GO:0006515, GO:0006886, GO:0006914, GO:0007026, GO:0008013, GO:0008017, GO:0008270, GO:0009636, GO:0009967, GO:0010033, GO:0010469, GO:0010506, GO:0010634, GO:0010727, GO:0010870, GO:0016234, GO:0016235, GO:0016241, GO:0016575, GO:0019899, GO:0030424, GO:0030425, GO:0031252, GO:0031593, GO:0031625, GO:0031647, GO:0032041, GO:0032418, GO:0032461, GO:0032984, GO:0033138, GO:0033558, GO:0034983, GO:0035967, GO:0040029, GO:0042826, GO:0042903, GO:0043014, GO:0043130, GO:0043162, GO:0043204, GO:0043242, GO:0045598, GO:0045861, GO:0045892, GO:0048156, GO:0048471, GO:0048487, GO:0048668, GO:0051354, GO:0051646, GO:0051787, GO:0051788, GO:0051879, GO:0060271, GO:0060632, GO:0060765, GO:0060997, GO:0061734, GO:0070201, GO:0070301, GO:0070840, GO:0070842, GO:0070845, GO:0070846, GO:0070848, GO:0071218, GO:0090035, GO:0090042, GO:1901300, GO:1903146
comp823763	GO:0001841, GO:0001947, GO:0005813, GO:0005814, GO:0005929, GO:0007224, GO:0008022, GO:0009953, GO:0030992, GO:0031514, GO:0032391, GO:0035720, GO:0035735, GO:0042073, GO:0042733, GO:0044292, GO:0050680, GO:0060271, GO:0070613, GO:0097542, GO:0097546, GO:1905515
comp82389	GO:0000281, GO:0000724, GO:0005765, GO:0005813, GO:0030496, GO:0032266, GO:0032465, GO:0046872
comp823957	GO:0000794, GO:0001701, GO:0001756, GO:0002020, GO:0003007, GO:0003300, GO:0004674, GO:0004713, GO:0005200, GO:0005509, GO:0005516, GO:0005524, GO:0005859, GO:0005865, GO:0006936, GO:0007507, GO:0007512, GO:0008307, GO:0010628, GO:0010737, GO:0019899, GO:0019901, GO:0021591, GO:0030016, GO:0030017, GO:0030018, GO:0030240, GO:0030241, GO:0030506, GO:0031430, GO:0031433, GO:0031672, GO:0031674, GO:0035995, GO:0042802, GO:0042805, GO:0043056, GO:0043621, GO:0045214, GO:0045859, GO:0048739, GO:0048769, GO:0050714, GO:0050790, GO:0051015, GO:0051371, GO:0051592, GO:0055002, GO:0055003, GO:0055008, GO:0060048, GO:0060419, GO:0071688, GO:1901897
comp82402	GO:0003677, GO:0005634, GO:0046872
comp824058	GO:0000278, GO:0005049, GO:0005634, GO:0005643, GO:0005654, GO:0005829, GO:0005925, GO:0006406, GO:0006606, GO:0006611, GO:0008139, GO:0016032, GO:0017056, GO:0043231, GO:0043488, GO:0046822, GO:0051726, GO:1990876
comp82448	GO:0003682, GO:0005654, GO:0043984, GO:0072487
comp82449	GO:0001525, GO:0016021, GO:0016263, GO:0016267, GO:0030154, GO:0046872
comp825060	GO:0005887, GO:0015347, GO:0015732, GO:0043252
comp825213	GO:0005524, GO:0005886, GO:0016021, GO:0017127, GO:0033344, GO:0042626, GO:0042803, GO:0046982, GO:0055085, GO:1990830
comp825487	GO:0005085, GO:0005089, GO:0005615, GO:0005737, GO:0005829, GO:0005886, GO:0007186, GO:0012505, GO:0031234, GO:0035023, GO:0035025, GO:0035091, GO:0035556, GO:0043065, GO:0051056
comp82564	GO:0005739, GO:0006826, GO:0015075, GO:0016021, GO:0030218, GO:0031966, GO:0055072
comp825785	GO:0003677, GO:0004674, GO:0005524, GO:0006281, GO:0016605, GO:0018105, GO:0046982
comp825971	GO:0000981, GO:0003677, GO:0003700, GO:0005634, GO:0006355, GO:0046872
comp82651	GO:0016567
comp826632	GO:0000187, GO:0001935, GO:0001952, GO:0005524, GO:0005634, GO:0005730, GO:0005737, GO:0005829, GO:0005886, GO:0005942, GO:0006468, GO:0006874, GO:0006914, GO:0006935, GO:0007156, GO:0007165, GO:0007169, GO:0007186, GO:0007411, GO:0010508, GO:0010628, GO:0014065, GO:0014068, GO:0016020, GO:0016301, GO:0016303, GO:0016310, GO:0016477, GO:0019221, GO:0030168, GO:0030496, GO:0033031, GO:0035004, GO:0035005, GO:0036092, GO:0038095, GO:0038096, GO:0040016, GO:0043560, GO:0046854, GO:0046934, GO:0048010, GO:0048015, GO:0050852, GO:0050900, GO:0051897, GO:0060055, GO:0070527, GO:2000369
comp826655	GO:0003950, GO:0005622, GO:0006471, GO:0070213, GO:0140289, GO:1990404
comp827158	GO:0003723, GO:0005694, GO:0016607, GO:0018024, GO:0048188, GO:0051568
comp82723	GO:0001682, GO:0004526, GO:0030678, GO:0042645, GO:0046872, GO:0097745
comp827626	GO:0000122, GO:0005634, GO:0005929, GO:0005930, GO:0007275, GO:0008134, GO:0030992, GO:0036064, GO:0060271
comp827791	GO:0004842, GO:0006006, GO:0016021, GO:0042593
comp827868	GO:0000790, GO:0001541, GO:0003677, GO:0003700, GO:0003713, GO:0005654, GO:0005669, GO:0005829, GO:0006352, GO:0006366, GO:0006367, GO:0008134, GO:0016032, GO:0017162, GO:0032991, GO:0033276, GO:0045893, GO:0045944, GO:0046982, GO:0071339, GO:1901796
comp828357	GO:0003713, GO:0003779, GO:0005634, GO:0005737, GO:0005856, GO:0006281, GO:0006357, GO:0007050, GO:0031252, GO:0034314, GO:0043065, GO:0051091, GO:0070060, GO:0070358, GO:0071933, GO:0072332
comp828523	GO:0005096, GO:0005829, GO:0005886, GO:0005929, GO:0006886, GO:0017137, GO:0036064, GO:0043547, GO:0090630, GO:1902018
comp82858	GO:0000050, GO:0000064, GO:0005743, GO:0016021, GO:1990575
comp829827	GO:0003713, GO:0005783, GO:0005829, GO:0005886, GO:0008013, GO:0008022, GO:0016358, GO:0030054, GO:0030159, GO:0030521, GO:0031410, GO:0035259, GO:0035556, GO:0043005, GO:0045121, GO:0045211, GO:0045893, GO:0050681, GO:0098887, GO:0098978, GO:0099003, GO:0150012
comp829906	GO:0001162, GO:0003700, GO:0005634, GO:0005654, GO:0005829, GO:0045892, GO:0046872
comp830029	GO:0003779, GO:0005737, GO:0005856, GO:0005925, GO:0009986
comp830058	GO:0000811, GO:0043138, GO:1902983
comp830854	GO:0000981, GO:0003677, GO:0005654, GO:0046983, GO:0070317, GO:0071339
comp831047	GO:0005737, GO:0008270, GO:0030544
comp831206	GO:0004674, GO:0005524, GO:0005840
comp831905	GO:0003676, GO:0005634, GO:0005654, GO:0006357, GO:0007517, GO:0032039, GO:0045944, GO:0046872, GO:2000291, GO:2001224
comp83202	GO:0002082, GO:0005347, GO:0005509, GO:0005739, GO:0005743, GO:0006851, GO:0016021, GO:0036444, GO:0043457, GO:0051282, GO:0051503, GO:0071277, GO:0097274
comp832235	GO:0005737, GO:0005829, GO:0017112, GO:0043231, GO:0055037, GO:2000049
comp83267	GO:0000209, GO:0005829, GO:0043161, GO:0045454, GO:0061630
comp83290	GO:0003143, GO:0005509, GO:0005634, GO:0010468, GO:0016021, GO:0030326, GO:0030509, GO:0035108, GO:0042074, GO:0045879, GO:0048704, GO:0048842, GO:0055113, GO:0060971, GO:0060972, GO:0060976, GO:0061371, GO:0070062, GO:0071907, GO:0097094, GO:0097155
comp83294	GO:0005886, GO:0008517, GO:0015234, GO:0015888, GO:0016021, GO:0042723, GO:0055085, GO:0071934
comp832951	GO:0005096, GO:0005547, GO:0005576, GO:0005737, GO:0005829, GO:0007165, GO:0034774, GO:0043087, GO:0043312, GO:0051056
comp83368	GO:0003677, GO:0004386, GO:0005524, GO:0005634, GO:0006281
comp83396	GO:0004721, GO:0004722, GO:0004724, GO:0005829, GO:0006469, GO:0006470, GO:0008138, GO:0010628, GO:0010634, GO:0010811, GO:0016576, GO:0032991, GO:0033137, GO:0033192, GO:0035690, GO:0035970, GO:0043280, GO:0044387, GO:0045892, GO:0045927, GO:0046872, GO:0048471, GO:0050921, GO:0051224, GO:0051496, GO:0051894, GO:0070262, GO:0097193, GO:1903827, GO:2000048
comp834350	GO:0004642, GO:0005524, GO:0005737, GO:0005829, GO:0006189, GO:0006541, GO:0009168, GO:0042493, GO:0046872, GO:0070062, GO:0097065
comp834357	GO:0007186, GO:0016021, GO:0019236
comp834364	GO:0001654, GO:0005635, GO:0005637, GO:0016021, GO:0043621
comp83460	GO:0001756, GO:0005788, GO:0006493, GO:0007369, GO:0010470, GO:0018242, GO:0030158, GO:0035251, GO:0035252, GO:0045747, GO:0046527, GO:0048318, GO:0048339, GO:0060537, GO:0072358
comp834840	GO:0003774, GO:0003779, GO:0005524, GO:0005739, GO:0005741, GO:0016459, GO:0016887, GO:0032465, GO:0090140
comp83487	GO:0000978, GO:0001228, GO:0003700, GO:0005654, GO:0005667, GO:0006351, GO:0007165, GO:0045944, GO:0046872
comp835019	GO:0002091, GO:0005737, GO:0005770, GO:0005886, GO:0048471, GO:0140036, GO:1905667
comp835098	GO:0003684, GO:0003905, GO:0005654, GO:0006284, GO:0006307, GO:0008725, GO:0019104, GO:0042645, GO:0043916, GO:0045007, GO:0052821, GO:0052822
comp83520	GO:0003677, GO:0005634, GO:0046872
comp83587	GO:0003824, GO:0004339, GO:0004558, GO:0005886, GO:0005983, GO:0016021, GO:0016160, GO:0016324, GO:0030246, GO:0032450, GO:0043312, GO:0044245, GO:0070062, GO:0070821, GO:0101003
comp836308	
comp83634	GO:0000981, GO:0003677, GO:0005634, GO:0005730, GO:0005737, GO:0005829, GO:0005886, GO:0015630, GO:0042803, GO:0045892, GO:0046872, GO:0046982
comp83677	GO:0000027, GO:0005524, GO:0005634, GO:0005654, GO:0005730, GO:0005829, GO:0006364, GO:0016020, GO:0016887, GO:0045111, GO:0051082, GO:0065003
comp837071	GO:0004197, GO:0004843, GO:0006511, GO:0007283, GO:0016579, GO:0030154, GO:0042981
comp837266	GO:0000266, GO:0005739, GO:0007005, GO:0009060
comp838203	GO:0000139, GO:0016021, GO:0030017
comp83827	GO:0001889, GO:0004497, GO:0005506, GO:0005737, GO:0005789, GO:0006082, GO:0006805, GO:0008395, GO:0016712, GO:0019369, GO:0020037, GO:0031090, GO:0042738, GO:0043231, GO:0055114, GO:0070330
comp838377	GO:0003824, GO:0004339, GO:0004558, GO:0005886, GO:0005983, GO:0016021, GO:0016160, GO:0016324, GO:0030246, GO:0032450, GO:0043312, GO:0044245, GO:0070062, GO:0070821, GO:0101003
comp839738	GO:0005829, GO:0006886, GO:0031901, GO:0034498, GO:0035091, GO:0042802, GO:0043231
comp840465	GO:0000822, GO:0015114, GO:0015562, GO:0016021, GO:0030643, GO:0031226, GO:0035435
comp84073	GO:0016740, GO:0017183
comp841002	GO:0005789, GO:0005856, GO:0005886, GO:0010826, GO:0016021, GO:0030659, GO:0035845, GO:0036038, GO:0051787, GO:0060271, GO:1902857, GO:1904294
comp841062	GO:0004674, GO:0005524
comp84167	GO:0000122, GO:0000381, GO:0000978, GO:0000979, GO:0000981, GO:0001227, GO:0001228, GO:0001666, GO:0002244, GO:0003682, GO:0003700, GO:0004407, GO:0005634, GO:0005654, GO:0005737, GO:0005829, GO:0006355, GO:0008134, GO:0008285, GO:0010468, GO:0010629, GO:0017053, GO:0032348, GO:0035690, GO:0043065, GO:0043280, GO:0043922, GO:0044212, GO:0045665, GO:0045666, GO:0045667, GO:0045892, GO:0045893, GO:0045955, GO:0046676, GO:0046872, GO:0050768, GO:0060379, GO:0070933, GO:0071257, GO:0071385, GO:2000065, GO:2000706, GO:2000740, GO:2000798
comp842026	GO:0004721, GO:0004722, GO:0004724, GO:0005634, GO:0005737
comp8422214	GO:0007049, GO:0007165
comp842514	GO:0000794, GO:0000932, GO:0003723, GO:0003725, GO:0003727, GO:0004521, GO:0005654, GO:0005737, GO:0005829, GO:0006402, GO:0007223, GO:0010501, GO:0010628, GO:0010629, GO:0016020, GO:0016442, GO:0031054, GO:0035068, GO:0035194, GO:0035196, GO:0035198, GO:0035278, GO:0035280, GO:0036464, GO:0045652, GO:0046872, GO:0070578, GO:0072091, GO:0090624, GO:1901224
comp844118	GO:0000122, GO:0000976, GO:0000978, GO:0000981, GO:0001223, GO:0001228, GO:0001657, GO:0001658, GO:0001759, GO:0001822, GO:0003151, GO:0003677, GO:0003682, GO:0003700, GO:0005634, GO:0005667, GO:0005730, GO:0005737, GO:0006355, GO:0006915, GO:0007389, GO:0007519, GO:0007605, GO:0008283, GO:0008582, GO:0010468, GO:0014842, GO:0014857, GO:0021610, GO:0022008, GO:0030855, GO:0030878, GO:0030910, GO:0032880, GO:0034504, GO:0035909, GO:0042472, GO:0042474, GO:0043066, GO:0043524, GO:0043565, GO:0043586, GO:0044212, GO:0045664, GO:0045892, GO:0045893, GO:0045944, GO:0048538, GO:0048665, GO:0048699, GO:0048701, GO:0048704, GO:0048705, GO:0048741, GO:0048839, GO:0048856, GO:0050678, GO:0051451, GO:0060037, GO:0061055, GO:0061197, GO:0061551, GO:0071599, GO:0072001, GO:0072075, GO:0072095, GO:0072107, GO:0072172, GO:0072193, GO:0072513, GO:0090103, GO:0090190, GO:0090191, GO:1905243, GO:2000729, GO:2001014
comp844132	GO:0005654
comp84435	GO:0002224, GO:0002755, GO:0005737, GO:0005768, GO:0005887, GO:0006954, GO:0009615, GO:0010008, GO:0019843, GO:0034178, GO:0042802, GO:0042803, GO:0043408, GO:0045087
comp84438	GO:0003677, GO:0003723, GO:0005634, GO:0006396
comp84460	GO:0003676, GO:0005654, GO:0005829, GO:0008270, GO:0042803, GO:0045892, GO:0045893, GO:0051321
comp846388	GO:0005634, GO:0006357, GO:0007010, GO:0008360
comp8466872	GO:0005507, GO:0005509, GO:0005615, GO:0005886, GO:0005923, GO:0008131, GO:0008144, GO:0008201, GO:0008270, GO:0009308, GO:0015898, GO:0035874, GO:0042493, GO:0042803, GO:0044877, GO:0046677, GO:0048038, GO:0052597, GO:0052598, GO:0052599, GO:0052600, GO:0055114, GO:0070062, GO:0071280, GO:0071420, GO:0097185, GO:0005737, GO:0005769, GO:0005886, GO:0019781, GO:0031625, GO:0032446, GO:0032991, GO:0033314, GO:0042981, GO:0043523, GO:0045116, GO:0045121, GO:0046982, GO:0051402
comp84734	GO:0003676, GO:0005634, GO:0030853, GO:0045650, GO:0045656, GO:0046872, GO:2001199, GO:2001200
comp847657	GO:0003677, GO:0005634, GO:0046872
comp84783	GO:0005615, GO:0005739, GO:0005759, GO:0008168, GO:0019899, GO:0019918, GO:0032981, GO:0035243
comp84806	GO:0004741, GO:0005737, GO:0005739, GO:0005759, GO:0010510, GO:0016491
comp848334	GO:0005634, GO:0005654, GO:0006338, GO:0032452, GO:0032454, GO:0033169, GO:0035097, GO:0046872, GO:0051864, GO:0070544
comp84840	GO:0001750, GO:0005524, GO:0005737, GO:0005777, GO:0005778, GO:0005829, GO:0006625, GO:0007031, GO:0008022, GO:0016558, GO:0016561, GO:0016887, GO:0042623, GO:0044877, GO:0050821, GO:0097733
comp848428	GO:0000981, GO:0001555, GO:0003677, GO:0003713, GO:0005634, GO:0005654, GO:0006342, GO:0006355, GO:0008284, GO:0018024, GO:0033148, GO:0035097, GO:0042393, GO:0042800, GO:0043627, GO:0044212, GO:0044666, GO:0045652, GO:0045944, GO:0046872, GO:0048477, GO:0051568, GO:1904837
comp848609	GO:0002576, GO:0005576, GO:0031093
comp848655	GO:0005525, GO:0005634, GO:0005829
comp848693	GO:0004386, GO:0004520, GO:0005524, GO:0005634, GO:0006281, GO:0006974, GO:0009411, GO:0031297, GO:0032508, GO:0036292, GO:0036310, GO:0043596, GO:0045910, GO:0046872, GO:0048478, GO:0070530
comp848884	GO:0005634, GO:0005654, GO:0010923, GO:0015630, GO:0045171
comp8494901	GO:0005524, GO:0005764, GO:0005765, GO:0015031, GO:0015421, GO:0015440, GO:0015833, GO:0016021, GO:0022857, GO:0030176, GO:0042626, GO:0042803, GO:0043231, GO:0055085
comp849579	GO:0001525, GO:0005041, GO:0005044, GO:0005509, GO:0005540, GO:0005829, GO:0005886, GO:0005887, GO:0006897, GO:0006898, GO:0007155, GO:0009897, GO:0015035, GO:0030169, GO:0030214, GO:0030666, GO:0042742, GO:0050830
comp84961	GO:0001740, GO:0003677, GO:0005524, GO:0006302, GO:0009048, GO:0016887, GO:0035861, GO:0042803, GO:0043584, GO:0045739, GO:0060820, GO:0060821, GO:0070868, GO:2000042, GO:2001034
comp849719	GO:0000981, GO:0003677, GO:0005634, GO:0006974, GO:0030282, GO:0046872
comp84990	GO:0003143, GO:0005509, GO:0005634, GO:0010468, GO:0016021, GO:0030326, GO:0030509, GO:0035108, GO:0042074, GO:0045879, GO:0048704, GO:0048842, GO:0055113, GO:0060971, GO:0060972, GO:0060976, GO:0061371, GO:0070062, GO:0071907, GO:0097094, GO:0097155
comp84998	GO:0001501, GO:0001527, GO:0001656, GO:0005178, GO:0005179, GO:0005201, GO:0005509, GO:0005576, GO:0005604, GO:0005615, GO:0005788, GO:0006006, GO:0007507, GO:0008201, GO:0010737, GO:0030023, GO:0030198, GO:0031012, GO:0033627, GO:0034199, GO:0035582, GO:0035583, GO:0042593, GO:0042802, GO:0043010, GO:0043687, GO:0044267, GO:0044877, GO:0045671, GO:0048048, GO:0048050, GO:0062023, GO:0071560, GO:1990314, GO:2001205
comp850142	GO:0005388, GO:0005524, GO:0006874, GO:0008553, GO:0016021, GO:0033017, GO:0046872, GO:0070588
comp8510096	GO:0005524, GO:0005737, GO:0005874, GO:0005929, GO:0006464, GO:0016874
comp851097	GO:0003682, GO:0003713, GO:0005634, GO:0005654, GO:0005667, GO:0005829, GO:0006260, GO:0006281, GO:0006310, GO:0006352, GO:0006974, GO:0007420, GO:0007507, GO:0009725, GO:0019216, GO:0019899, GO:0030099, GO:0030331, GO:0030374, GO:0030520, GO:0035097, GO:0042921, GO:0043231, GO:0045893, GO:0045944, GO:0046965, GO:0046966
comp851456	GO:0005509, GO:0005887, GO:0007155, GO:0007156
comp851574	GO:0001678, GO:0005634, GO:0005737, GO:0005942, GO:0007165, GO:0015031, GO:0032869, GO:0033120, GO:0034976, GO:0035014, GO:0042307, GO:0043066, GO:0045944, GO:0050821, GO:1900103
comp852059	GO:0005875, GO:0005881, GO:0008017, GO:0035371, GO:0051010
comp85217	GO:0005737, GO:0008318, GO:0018342
comp85218	GO:0001030, GO:0001031, GO:0001032, GO:0001156, GO:0001558, GO:0001932, GO:0001938, GO:0005654, GO:0005737, GO:0005764, GO:0005829, GO:0008361, GO:0009267, GO:0010494, GO:0010800, GO:0019901, GO:0030291, GO:0030295, GO:0030307, GO:0030674, GO:0031669, GO:0031929, GO:0031931, GO:0032008, GO:0033138, GO:0038202, GO:0042325, GO:0044877, GO:0045945, GO:0046676, GO:0071230, GO:0071233, GO:0071889, GO:0071902, GO:1900087
comp852442	GO:0005737, GO:0008283, GO:0051301, GO:0051310, GO:0070372, GO:0097431
comp85262	GO:0004842, GO:0005737, GO:0005802, GO:0005829, GO:0006895, GO:0015031, GO:0016567, GO:0016605, GO:0019964, GO:0031463, GO:0043066, GO:0043161, GO:0048471, GO:1990390
